MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,CILINDRADA_ITV,COUNT
"BMW","R 12 NINET","Málaga","1170",1
"BMW","R 12 NINET","Murcia","1170",1
"BMW","R 12 NINET","Pontevedra","1170",2
"BMW","R 12 NINET","Santa Cruz de Tenerife","1170",1
"BMW","R 12 NINET","Sevilla","1170",1
"BMW","R 12 NINET","Valencia/València","1170",1
"BMW","R 12 NINET","Valladolid","1170",1
"BMW","R 12 NINET A2","Málaga","1170",1
"BMW","R 12 NINET A2","Valencia/València","1170",1
"BMW","R 1250 R","Barcelona","1254",1
"BMW","R 1250 R","Bizkaia","1254",1
"BMW","R 1250 R","Burgos","1254",1
"BMW","R 1250 R","Cádiz","1254",1
"BMW","R 1250 R","Illes Balears","1254",1
"BMW","R 1250 R","Madrid","1254",1
"BMW","R 1250 RT","Madrid","1254",1
"BMW","R 1250 RT","Valencia/València","1254",1
"BMW","R 1300 GS","Álava/Araba","1300",1
"BMW","R 1300 GS","Albacete","1300",2
"BMW","R 1300 GS","Alicante/Alacant","1300",9
"BMW","R 1300 GS","Almería","1300",2
"BMW","R 1300 GS","Asturias","1300",1
"BMW","R 1300 GS","Badajoz","1300",2
"BMW","R 1300 GS","Barcelona","1300",44
"BMW","R 1300 GS","Bizkaia","1300",1
"BMW","R 1300 GS","Burgos","1300",2
"BMW","R 1300 GS","Cáceres","1300",1
"BMW","R 1300 GS","Cádiz","1300",2
"BMW","R 1300 GS","Cantabria","1300",2
"BMW","R 1300 GS","Castellón/Castelló","1300",4
"BMW","R 1300 GS","Ceuta","1300",1
"BMW","R 1300 GS","Ciudad Real","1300",1
"BMW","R 1300 GS","Córdoba","1300",2
"BMW","R 1300 GS","Coruña (A)","1300",2
"BMW","R 1300 GS","Gipuzkoa","1300",4
"BMW","R 1300 GS","Girona","1300",4
"BMW","R 1300 GS","Granada","1300",3
"BMW","R 1300 GS","Illes Balears","1300",3
"BMW","R 1300 GS","Jaén","1300",2
"BMW","R 1300 GS","Lleida","1300",1
"BMW","R 1300 GS","Lugo","1300",2
"BMW","R 1300 GS","Madrid","1300",29
"BMW","R 1300 GS","Málaga","1300",10
"BMW","R 1300 GS","Murcia","1300",1
"BMW","R 1300 GS","Navarra","1300",4
"BMW","R 1300 GS","Palmas (Las)","1300",2
"BMW","R 1300 GS","Pontevedra","1300",2
"BMW","R 1300 GS","Rioja (La)","1300",1
"BMW","R 1300 GS","Salamanca","1300",1
"BMW","R 1300 GS","Santa Cruz de Tenerife","1300",1
"BMW","R 1300 GS","Segovia","1300",1
"BMW","R 1300 GS","Sevilla","1300",1
"BMW","R 1300 GS","Tarragona","1300",5
"BMW","R 1300 GS","Valencia/València","1300",13
"BMW","R 1300 GS","Valladolid","1300",3
"BMW","R 1300 GS","Zamora","1300",1
"BMW","R 1300 GS","Zaragoza","1300",7
"BMW","R 1300 GS ADVENTURE","Álava/Araba","1300",3
"BMW","R 1300 GS ADVENTURE","Alicante/Alacant","1300",9
"BMW","R 1300 GS ADVENTURE","Asturias","1300",6
"BMW","R 1300 GS ADVENTURE","Barcelona","1300",20
"BMW","R 1300 GS ADVENTURE","Bizkaia","1300",1
"BMW","R 1300 GS ADVENTURE","Burgos","1300",1
"BMW","R 1300 GS ADVENTURE","Cádiz","1300",3
"BMW","R 1300 GS ADVENTURE","Cantabria","1300",2
"BMW","R 1300 GS ADVENTURE","Castellón/Castelló","1300",1
"BMW","R 1300 GS ADVENTURE","Ceuta","1300",1
"BMW","R 1300 GS ADVENTURE","Córdoba","1300",1
"BMW","R 1300 GS ADVENTURE","Coruña (A)","1300",4
"BMW","R 1300 GS ADVENTURE","Gipuzkoa","1300",1
"BMW","R 1300 GS ADVENTURE","Girona","1300",3
"BMW","R 1300 GS ADVENTURE","Granada","1300",1
"BMW","R 1300 GS ADVENTURE","Guadalajara","1300",1
"BMW","R 1300 GS ADVENTURE","Huelva","1300",1
"BMW","R 1300 GS ADVENTURE","Illes Balears","1300",1
"BMW","R 1300 GS ADVENTURE","Lugo","1300",1
"BMW","R 1300 GS ADVENTURE","Madrid","1300",17
"BMW","R 1300 GS ADVENTURE","Málaga","1300",14
"BMW","R 1300 GS ADVENTURE","Melilla","1300",1
"BMW","R 1300 GS ADVENTURE","Murcia","1300",9
"BMW","R 1300 GS ADVENTURE","Navarra","1300",1
"BMW","R 1300 GS ADVENTURE","Ourense","1300",1
"BMW","R 1300 GS ADVENTURE","Palmas (Las)","1300",1
"BMW","R 1300 GS ADVENTURE","Pontevedra","1300",4
"BMW","R 1300 GS ADVENTURE","Santa Cruz de Tenerife","1300",5
"BMW","R 1300 GS ADVENTURE","Sevilla","1300",2
"BMW","R 1300 GS ADVENTURE","Tarragona","1300",1
"BMW","R 1300 GS ADVENTURE","Toledo","1300",1
"BMW","R 1300 GS ADVENTURE","Valencia/València","1300",13
"BMW","R 1300 GS ADVENTURE","Valladolid","1300",1
"BMW","R 1300 GS ADVENTURE","Zaragoza","1300",3
"BMW","R 1300 RT","Madrid","1300",20
"BMW","R 18 B","Madrid","1802",1
"BMW","R 18 CLASSIC","Zaragoza","1802",1
"BMW","R 18 ROCTANE","Barcelona","1802",1
"BMW","R 18 TRANSCONTINENTAL","Bizkaia","1802",1
"BMW","R 18 TRANSCONTINENTAL","Murcia","1802",1
"BMW","R NINE T PURE","Córdoba","1170",1
"BMW","S 1000 R","Barcelona","999",1
"BMW","S 1000 R","Pontevedra","999",1
"BMW","S 1000 R","Santa Cruz de Tenerife","999",1
"BMW","S 1000 RR","Álava/Araba","999",1
"BMW","S 1000 RR","Almería","999",1
"BMW","S 1000 RR","Asturias","999",1
"BMW","S 1000 RR","Badajoz","999",1
"BMW","S 1000 RR","Barcelona","999",5
"BMW","S 1000 RR","Bizkaia","999",1
"BMW","S 1000 RR","Burgos","999",1
"BMW","S 1000 RR","Cantabria","999",1
"BMW","S 1000 RR","Coruña (A)","999",1
"BMW","S 1000 RR","Guadalajara","999",1
"BMW","S 1000 RR","Illes Balears","999",3
"BMW","S 1000 RR","León","999",1
"BMW","S 1000 RR","Madrid","999",11
"BMW","S 1000 RR","Málaga","999",5
"BMW","S 1000 RR","Murcia","999",1
"BMW","S 1000 RR","Navarra","999",2
"BMW","S 1000 RR","Pontevedra","999",1
"BMW","S 1000 RR","Rioja (La)","999",1
"BMW","S 1000 RR","Santa Cruz de Tenerife","999",1
"BMW","S 1000 RR","Valencia/València","999",3
"BMW","S 1000 RR","Zamora","999",1
"BMW","S 1000 RR","Zaragoza","999",1
"BMW","S 1000 XR","Albacete","999",1
"BMW","S 1000 XR","Alicante/Alacant","999",2
"BMW","S 1000 XR","Asturias","999",2
"BMW","S 1000 XR","Barcelona","999",9
"BMW","S 1000 XR","Bizkaia","999",3
"BMW","S 1000 XR","Burgos","999",1
"BMW","S 1000 XR","Cádiz","999",1
"BMW","S 1000 XR","Cantabria","999",2
"BMW","S 1000 XR","Castellón/Castelló","999",4
"BMW","S 1000 XR","Coruña (A)","999",1
"BMW","S 1000 XR","Gipuzkoa","999",1
"BMW","S 1000 XR","Girona","999",1
"BMW","S 1000 XR","Granada","999",1
"BMW","S 1000 XR","Huelva","999",1
"BMW","S 1000 XR","Madrid","999",7
"BMW","S 1000 XR","Málaga","999",2
"BMW","S 1000 XR","Palencia","999",1
"BMW","S 1000 XR","Pontevedra","999",1
"BMW","S 1000 XR","Salamanca","999",1
"BMW","S 1000 XR","Santa Cruz de Tenerife","999",2
"BMW","S 1000 XR","Tarragona","999",2
"BMW","S 1000 XR","Valencia/València","999",4
"BMW","S 1000 XR","Zaragoza","999",2
"BRIXTON","CROMWELL 125 ABS","Bizkaia","125",1
"BRIXTON","CROMWELL 125 ABS","Gipuzkoa","125",1
"BRIXTON","CROSSFIRE 125","Almería","124",1
"BRIXTON","CROSSFIRE 125","Madrid","124",1
"BRIXTON","CROSSFIRE 125","Palmas (Las)","124",1
"BRIXTON","CROSSFIRE 500","Barcelona","486",1
"BRIXTON","CROSSFIRE125XS","Badajoz","125",1
"BRIXTON","CROSSFIRE125XS","Bizkaia","125",1
"BRIXTON","CROSSFIRE125XS","Madrid","125",1
"BRIXTON","CROSSFIRE125XS","Málaga","125",1
"BRIXTON","FELSBERG 125 ABS","Barcelona","125",2
"BRIXTON","RAYBURN 125","Guadalajara","125",1
"BSA","M20","Cádiz","591",1
"CFMOTO","300CL-X","Cáceres","292",1
"CFMOTO","300CL-X","Cádiz","292",1
"CFMOTO","300CL-X","Córdoba","292",2
"CFMOTO","300CL-X","Girona","292",1
"CFMOTO","450CL-C","Barcelona","449",1
"CFMOTO","450CL-C","Santa Cruz de Tenerife","449",1
"CFMOTO","450MT","Barcelona","449",1
"CFMOTO","450MT","Cantabria","449",1
"CFMOTO","450MT","Córdoba","449",1
"CFMOTO","450MT","Coruña (A)","449",4
"CFMOTO","450MT","Granada","449",2
"CFMOTO","450MT","Lugo","449",1
"CFMOTO","450MT","Madrid","449",1
"CFMOTO","450MT","Palencia","449",1
"CFMOTO","450MT","Pontevedra","449",1
"CFMOTO","450MT","Santa Cruz de Tenerife","449",1
"CFMOTO","450MT","Sevilla","449",1
"CFMOTO","450MT","Valencia/València","449",3
"CFMOTO","450NK","Barcelona","449",1
"CFMOTO","450NK","Cádiz","449",1
"CFMOTO","450NK","Granada","449",1
"CFMOTO","450NK","Madrid","449",2
"CFMOTO","450SR S","Barcelona","449",2
"CFMOTO","675SR-R","Barcelona","674",1
"CFMOTO","700CL-X HERITAGE","Zamora","693",1
"CFMOTO","700MT","Albacete","693",1
"CFMOTO","700MT","Madrid","693",1
"CFMOTO","800MT","Álava/Araba","799",2
"CFMOTO","800MT","Albacete","799",1
"CFMOTO","800MT","Alicante/Alacant","799",1
"CFMOTO","800MT","Asturias","799",1
"CFMOTO","800MT","Badajoz","799",1
"CFMOTO","800MT","Barcelona","799",2
"CFMOTO","800MT","Bizkaia","799",2
"CFMOTO","800MT","Cádiz","799",3
"CFMOTO","800MT","Gipuzkoa","799",1
"CFMOTO","800MT","Granada","799",1
"CFMOTO","800MT","Huelva","799",1
"CFMOTO","800MT","Illes Balears","799",1
"CFMOTO","800MT","Lugo","799",1
"CFMOTO","800MT","Madrid","799",3
"CFMOTO","800MT","Málaga","799",2
"CFMOTO","800MT","Murcia","799",1
"CFMOTO","800MT","Pontevedra","799",1
"CFMOTO","800MT","Sevilla","799",2
"CFMOTO","800MT","Teruel","799",1
"CFMOTO","800MT","Valladolid","799",1
"CFMOTO","800NK","Alicante/Alacant","799",1
"CFMOTO","800NK","Málaga","799",1
"CYCLONE","LS-Z","Almería","124",1
"CYCLONE","LS-Z","Ávila","124",1
"CYCLONE","LS-Z","Gipuzkoa","124",1
"CYCLONE","LS-Z","Lleida","124",1
"CYCLONE","LS-Z","Madrid","124",1
"CYCLONE","LS-Z","Málaga","124",1
"CYCLONE","LS-Z","Murcia","124",2
"CYCLONE","LS-Z","Navarra","124",1
"CYCLONE","LS-Z","Pontevedra","124",1
"CYCLONE","LS-Z","Sevilla","124",1
"CYCLONE","LS-Z","Tarragona","124",4
"CYCLONE","LS-Z","Valencia/València","124",2
"CYCLONE","RX1","Ávila","124",1
"CYCLONE","RX1","Barcelona","124",2
"CYCLONE","RX1","Cáceres","124",1
"CYCLONE","RX1","Cádiz","124",1
"CYCLONE","RX1","Córdoba","124",3
"CYCLONE","RX1","León","124",1
"CYCLONE","RX1","Lleida","124",1
"CYCLONE","RX1","Madrid","124",1
"CYCLONE","RX1","Valencia/València","124",1
"CYCLONE","RX1","Zamora","124",1
"CYCLONE","RX1 PRO","Alicante/Alacant","124",2
"CYCLONE","RX1 PRO","Almería","124",1
"CYCLONE","RX1 PRO","Barcelona","124",1
"CYCLONE","RX1 PRO","Cuenca","124",1
"CYCLONE","RX1 PRO","Gipuzkoa","124",1
"CYCLONE","RX1 PRO","Girona","124",1
"CYCLONE","RX1 PRO","Guadalajara","124",1
"CYCLONE","RX1 PRO","Huesca","124",1
"CYCLONE","RX1 PRO","Madrid","124",2
"CYCLONE","RX1 PRO","Málaga","124",3
"CYCLONE","RX1 PRO","Murcia","124",1
"CYCLONE","RX1 PRO","Ourense","124",1
"CYCLONE","RX1 PRO","Sevilla","124",1
"CYCLONE","RX1 PRO","Tarragona","124",1
"CYCLONE","RX1 PRO","Toledo","124",1
"CYCLONE","RX1 PRO","Valencia/València","124",1
"CYCLONE","RX401","Barcelona","401",1
"CYCLONE","RX401","Bizkaia","401",1
"CYCLONE","RX401","Cádiz","401",1
"CYCLONE","RX401","Girona","401",1
"CYCLONE","RX401","Madrid","401",2
"CYCLONE","RX401","Málaga","401",1
"CYCLONE","RX401","Murcia","401",2
"CYCLONE","RX401","Tarragona","401",1
"DUCATI","DESERTX","Madrid","937",1
"DUCATI","DESERTX","Málaga","937",1
"DUCATI","DESERTX","Santa Cruz de Tenerife","937",1
"DUCATI","DESERTX DISCOVERY","Ourense","937",1
"DUCATI","DIAVEL V4","Barcelona","1158",1
"DUCATI","DIAVEL V4","Illes Balears","1158",1
"DUCATI","DIAVEL V4","Málaga","1158",1
"DUCATI","DIAVEL V4 DUCATI RED","Murcia","1158",1
"DUCATI","DUCATI SCRAMBLER","Palmas (Las)","803",4
"DUCATI","DUCATI SCRAMBLER","Santa Cruz de Tenerife","803",2
"DUCATI","HYPERMOTARD 698","Barcelona","659",2
"DUCATI","HYPERMOTARD 698","Navarra","659",1
"DUCATI","HYPERMOTARD 698","Toledo","659",1
"DUCATI","HYPERMOTARD 698 MONO R","Alicante/Alacant","659",1
"DUCATI","HYPERMOTARD 698 MONO R","Sevilla","659",1
"DUCATI","HYPERMOTARD 698 RVE","Alicante/Alacant","659",1
"DUCATI","HYPERMOTARD 698 RVE","Barcelona","659",1
"DUCATI","HYPERMOTARD 698 RVE","Madrid","659",1
"DUCATI","HYPERMOTARD 698 RVE","Tarragona","659",1
"DUCATI","HYPERMOTARD 698 RVE","Valencia/València","659",1
"DUCATI","HYPERMOTARD 950","Barcelona","937",2
"DUCATI","HYPERMOTARD 950","Granada","937",1
"DUCATI","HYPERMOTARD 950","Santa Cruz de Tenerife","937",1
"DUCATI","HYPERMOTARD 950","Valencia/València","937",1
"DUCATI","HYPERMOTARD 950 REPLIC","Illes Balears","937",1
"DUCATI","HYPERMOTARD 950 REPLIC","Valencia/València","937",1
"DUCATI","HYPERMOTARD 950 SP","Barcelona","937",3
"DUCATI","HYPERMOTARD 950 SP","Illes Balears","937",1
"DUCATI","HYPERMOTARD 950 SP","Madrid","937",1
"DUCATI","MONSTER","Alicante/Alacant","937",1
"DUCATI","MONSTER","Ceuta","937",1
"DUCATI","MONSTER","Coruña (A)","937",1
"DUCATI","MONSTER","Cuenca","937",1
"DUCATI","MONSTER","Illes Balears","937",1
"DUCATI","MONSTER","Madrid","937",1
"DUCATI","MONSTER","Málaga","937",1
"DUCATI","MONSTER","Murcia","937",2
"DUCATI","MONSTER","Palmas (Las)","937",1
"DUCATI","MONSTER","Santa Cruz de Tenerife","937",1
"DUCATI","MONSTER","Valencia/València","937",2
"DUCATI","MONSTER SP","Ciudad Real","937",1
"DUCATI","MULTISTRADA V2","Alicante/Alacant","890",2
"DUCATI","MULTISTRADA V2","Asturias","890",1
"DUCATI","MULTISTRADA V2","Badajoz","890",2
"DUCATI","MULTISTRADA V2","Barcelona","890",2
"DUCATI","MULTISTRADA V2","Castellón/Castelló","890",1
"DUCATI","MULTISTRADA V2","Gipuzkoa","890",1
"DUCATI","MULTISTRADA V2","Girona","890",1
"DUCATI","MULTISTRADA V2","Granada","890",2
"DUCATI","MULTISTRADA V2","Huelva","890",1
"DUCATI","MULTISTRADA V2","Illes Balears","890",2
"DUCATI","MULTISTRADA V2","Jaén","890",1
"DUCATI","MULTISTRADA V2","Madrid","890",10
"DUCATI","MULTISTRADA V2","Málaga","890",2
"DUCATI","MULTISTRADA V2","Murcia","890",2
"DUCATI","MULTISTRADA V2","Navarra","890",2
"DUCATI","MULTISTRADA V2","Palmas (Las)","890",3
"DUCATI","MULTISTRADA V2","Tarragona","890",2
"DUCATI","MULTISTRADA V2","Toledo","890",2
"DUCATI","MULTISTRADA V2","Zaragoza","890",1
"DUCATI","MULTISTRADA V2S","Cádiz","890",1
"DUCATI","MULTISTRADA V2S","Madrid","890",1
"DUCATI","MULTISTRADA V2S","Pontevedra","890",2
"DUCATI","MULTISTRADA V4","Albacete","1158",1
"DUCATI","MULTISTRADA V4","Alicante/Alacant","1158",2
"DUCATI","MULTISTRADA V4","Badajoz","1158",1
"DUCATI","MULTISTRADA V4","Barcelona","1158",7
"DUCATI","MULTISTRADA V4","Burgos","1158",1
"DUCATI","MULTISTRADA V4","Castellón/Castelló","1158",1
"DUCATI","MULTISTRADA V4","Cuenca","1158",1
"DUCATI","MULTISTRADA V4","Girona","1158",3
"DUCATI","MULTISTRADA V4","Granada","1158",5
"DUCATI","MULTISTRADA V4","Jaén","1158",1
"DUCATI","MULTISTRADA V4","Lleida","1158",1
"DUCATI","MULTISTRADA V4","Madrid","1158",11
"DUCATI","MULTISTRADA V4","Málaga","1158",5
"DUCATI","MULTISTRADA V4","Murcia","1158",1
"DUCATI","MULTISTRADA V4","Navarra","1158",1
"DUCATI","MULTISTRADA V4","Santa Cruz de Tenerife","1158",1
"DUCATI","MULTISTRADA V4","Sevilla","1158",1
"DUCATI","MULTISTRADA V4","Tarragona","1158",2
"DUCATI","MULTISTRADA V4","Valencia/València","1158",4
"DUCATI","MULTISTRADA V4","Valladolid","1158",1
"DUCATI","MULTISTRADA V4","Zaragoza","1158",1
"DUCATI","PANIGALE V2","Alicante/Alacant","890",2
"DUCATI","PANIGALE V2","Almería","890",1
"DUCATI","PANIGALE V2","Asturias","890",2
"DUCATI","PANIGALE V2","Badajoz","890",1
"DUCATI","PANIGALE V2","Barcelona","890",8
"DUCATI","PANIGALE V2","Bizkaia","890",1
"DUCATI","PANIGALE V2","Cantabria","890",1
"DUCATI","PANIGALE V2","Castellón/Castelló","890",1
"DUCATI","PANIGALE V2","Ciudad Real","890",1
"DUCATI","PANIGALE V2","Córdoba","890",1
"DUCATI","PANIGALE V2","Girona","890",3
"DUCATI","PANIGALE V2","Huesca","890",1
"DUCATI","PANIGALE V2","Madrid","890",6
"DUCATI","PANIGALE V2","Málaga","890",2
"DUCATI","PANIGALE V2","Murcia","890",3
"DUCATI","PANIGALE V2","Palmas (Las)","890",3
"DUCATI","PANIGALE V2","Santa Cruz de Tenerife","890",3
"DUCATI","PANIGALE V2","Sevilla","890",2
"DUCATI","PANIGALE V2","Tarragona","890",1
"DUCATI","PANIGALE V2","Valencia/València","890",4
"DUCATI","PANIGALE V2","Zaragoza","890",1
"DUCATI","PANIGALE V2S D35","Ávila","890",1
"DUCATI","PANIGALE V2S D35","Gipuzkoa","890",1
"DUCATI","PANIGALE V2S D35","Madrid","890",1
"DUCATI","PANIGALE V2S D35","Málaga","890",1
"DUCATI","PANIGALE V2S D35","Valladolid","890",1
"DUCATI","PANIGALE V4","Asturias","1103",1
"DUCATI","PANIGALE V4","Castellón/Castelló","1103",1
"DUCATI","PANIGALE V4","Gipuzkoa","1103",1
"DUCATI","PANIGALE V4","Granada","1103",1
"DUCATI","PANIGALE V4","Huelva","1103",1
"DUCATI","PANIGALE V4","Lugo","1103",1
"DUCATI","PANIGALE V4","Navarra","1103",1
"DUCATI","PANIGALE V4","Pontevedra","1103",1
"DUCATI","PANIGALE V4","Sevilla","1103",1
"DUCATI","SCRAMBLER 1100 SPORT P","Illes Balears","1079",1
"DUCATI","SCRAMBLER DUCATI 10  A","Málaga","803",1
"DUCATI","SCRAMBLER FULL THROTTL","Málaga","803",1
"DUCATI","SCRAMBLER FULL THROTTL","Valencia/València","803",1
"DUCATI","SCRAMBLER ICON","Barcelona","803",4
"DUCATI","SCRAMBLER ICON","Coruña (A)","803",1
"DUCATI","SCRAMBLER ICON","Madrid","803",2
"DUCATI","SCRAMBLER ICON","Valencia/València","803",1
"DUCATI","SCRAMBLER ICON DARK","Cádiz","803",1
"DUCATI","SCRAMBLER ICON DARK","Granada","803",2
"DUCATI","SCRAMBLER ICON DARK","Illes Balears","803",1
"DUCATI","SCRAMBLER ICON DARK","Madrid","803",1
"DUCATI","SCRAMBLER NIGHTSHIFT","Alicante/Alacant","803",1
"DUCATI","SCRAMBLER NIGHTSHIFT","Barcelona","803",1
"DUCATI","SCRAMBLER NIGHTSHIFT","Coruña (A)","803",1
"DUCATI","SCRAMBLER NIGHTSHIFT","Madrid","803",3
"DUCATI","SCRAMBLER NIGHTSHIFT","Pontevedra","803",1
"DUCATI","SCRAMBLER NIGHTSHIFT","Zaragoza","803",1
"DUCATI","STREETFIGHTER","Alicante/Alacant","890",4
"DUCATI","STREETFIGHTER","Barcelona","890",9
"DUCATI","STREETFIGHTER","Bizkaia","890",1
"DUCATI","STREETFIGHTER","Cádiz","890",1
"DUCATI","STREETFIGHTER","Castellón/Castelló","890",3
"DUCATI","STREETFIGHTER","Granada","890",1
"DUCATI","STREETFIGHTER","Madrid","890",2
"DUCATI","STREETFIGHTER","Málaga","890",1
"DUCATI","STREETFIGHTER","Murcia","890",1
"DUCATI","STREETFIGHTER","Palmas (Las)","890",4
"DUCATI","STREETFIGHTER","Santa Cruz de Tenerife","890",1
"DUCATI","STREETFIGHTER","Tarragona","890",2
"DUCATI","STREETFIGHTER","Valencia/València","890",2
"DUCATI","STREETFIGHTER","Zaragoza","890",1
"DUCATI","SUPERSPORT 950 S","Valencia/València","937",1
"DUCATI","XDIAVEL V4","Barcelona","1158",1
"DUCATI","XDIAVEL V4","Málaga","1158",1
"EFUN","LION","Sevilla","125",2
"EFUN","PUMA","Cádiz","125",1
"EFUN","PUMA","Castellón/Castelló","125",1
"F.B MONDIAL","FLEX 300","Castellón/Castelló","292",1
"F.B MONDIAL","IMOLA","Cantabria","125",1
"F.B MONDIAL","IMOLA","Palmas (Las)","125",1
"F.B MONDIAL","PIEGA 452","Granada","450",1
"F.B MONDIAL","PIEGA 452","Jaén","450",1
"F.B MONDIAL","PIEGA 452","Madrid","450",1
"FANTIC MOTOR","---","Albacete","125",3
"FANTIC MOTOR","---","Alicante/Alacant","125",3
"FANTIC MOTOR","---","Almería","125",1
"FANTIC MOTOR","---","Asturias","125",1
"FANTIC MOTOR","---","Barcelona","125",3
"FANTIC MOTOR","---","Burgos","125",1
"FANTIC MOTOR","---","Cádiz","125",1
"FANTIC MOTOR","---","Ciudad Real","125",1
"FANTIC MOTOR","---","Cuenca","125",2
"FANTIC MOTOR","---","Girona","125",1
"FANTIC MOTOR","---","Guadalajara","125",2
"FANTIC MOTOR","---","Illes Balears","125",2
"FANTIC MOTOR","---","Madrid","125",2
"FANTIC MOTOR","---","Málaga","125",2
"FANTIC MOTOR","---","Pontevedra","125",1
"FANTIC MOTOR","---","Santa Cruz de Tenerife","125",3
"FANTIC MOTOR","---","Sevilla","125",2
"FANTIC MOTOR","---","Tarragona","125",2
"FANTIC MOTOR","---","Toledo","125",1
"GASGAS","EC 250","Zaragoza","249",1
"GASGAS","EC 300","Madrid","293",2
"GASGAS","EC 300","Santa Cruz de Tenerife","293",1
"GASGAS","EC 350F","Albacete","350",1
"GASGAS","EC 350F","Asturias","350",1
"GASGAS","EC 350F","Barcelona","350",1
"GASGAS","EC 450F","Almería","450",1
"GASGAS","GASGAS ES 700","Alicante/Alacant","693",1
"GASGAS","GASGAS ES 700","Barcelona","693",1
"GASGAS","GASGAS ES 700","Gipuzkoa","693",1
"GASGAS","GASGAS ES 700","Huelva","693",1
"GASGAS","GASGAS ES 700","Málaga","693",1
"GASGAS","GASGAS ES 700","Murcia","693",1
"GASGAS","TXT 300","Barcelona","294",3
"GASGAS","TXT 300","Girona","294",1
"HARLEY-DAVIDSON","BREAKOUT","Ávila","1923",1
"HARLEY-DAVIDSON","BREAKOUT","Madrid","1923",1
"HARLEY-DAVIDSON","BREAKOUT","Málaga","1923",3
"HARLEY-DAVIDSON","BREAKOUT","Tarragona","1923",1
"HARLEY-DAVIDSON","CVO STREET GLIDE","Barcelona","1977",1
"HARLEY-DAVIDSON","FAT BOB 114","Illes Balears","1868",1
"HARLEY-DAVIDSON","FAT BOB 114","Málaga","1868",1
"HARLEY-DAVIDSON","FAT BOY","Alicante/Alacant","1923",1
"HARLEY-DAVIDSON","FAT BOY","Almería","1923",1
"HARLEY-DAVIDSON","FAT BOY","Bizkaia","1923",1
"HARLEY-DAVIDSON","FAT BOY","Huesca","1923",1
"HARLEY-DAVIDSON","FAT BOY","Madrid","1923",2
"HARLEY-DAVIDSON","FAT BOY","Málaga","1923",2
"HARLEY-DAVIDSON","FAT BOY GREY GHOST","Alicante/Alacant","1923",1
"HARLEY-DAVIDSON","FAT BOY GREY GHOST","Barcelona","1923",2
"HARLEY-DAVIDSON","FAT BOY GREY GHOST","Madrid","1923",1
"HARLEY-DAVIDSON","HERITAGE CLASSIC","Bizkaia","1923",1
"HARLEY-DAVIDSON","HERITAGE CLASSIC","Madrid","1923",1
"HARLEY-DAVIDSON","LOW RIDER S","Coruña (A)","1923",1
"HARLEY-DAVIDSON","LOW RIDER S","Madrid","1923",1
"HARLEY-DAVIDSON","LOW RIDER ST","Barcelona","1923",1
"HARLEY-DAVIDSON","LOW RIDER ST","Granada","1923",1
"HARLEY-DAVIDSON","LOW RIDER ST","Murcia","1923",1
"HARLEY-DAVIDSON","NIGHTSTER SPECIAL","Murcia","975",1
"HARLEY-DAVIDSON","NIGHTSTER SPECIAL","Rioja (La)","975",1
"HARLEY-DAVIDSON","PAN AMERICA 1250 SPECI","Barcelona","1252",1
"HARLEY-DAVIDSON","PAN AMERICA 1250 SPECI","Cantabria","1252",1
"HARLEY-DAVIDSON","PAN AMERICA 1250 ST","Gipuzkoa","1252",2
"HARLEY-DAVIDSON","PAN AMERICA 1250 ST","Madrid","1252",1
"HARLEY-DAVIDSON","PAN AMERICA 1250 ST","Murcia","1252",1
"HARLEY-DAVIDSON","PAN AMERICA 1250 ST","Palmas (Las)","1252",1
"HARLEY-DAVIDSON","PAN AMERICA 1250 ST","Valencia/València","1252",1
"HARLEY-DAVIDSON","ROAD GLIDE","Barcelona","1923",2
"HARLEY-DAVIDSON","ROAD GLIDE","Madrid","1923",1
"HARLEY-DAVIDSON","SPORT GLIDE","Bizkaia","1745",1
"HARLEY-DAVIDSON","SPORT GLIDE","Madrid","1745",1
"HARLEY-DAVIDSON","SPORT GLIDE","Santa Cruz de Tenerife","1745",1
"HARLEY-DAVIDSON","SPORT GLIDE","Sevilla","1745",1
"HARLEY-DAVIDSON","SPORTSTER S","Alicante/Alacant","1252",1
"HARLEY-DAVIDSON","SPORTSTER S","Barcelona","1252",2
"HARLEY-DAVIDSON","SPORTSTER S","Cantabria","1252",1
"HARLEY-DAVIDSON","SPORTSTER S","Illes Balears","1252",1
"HARLEY-DAVIDSON","SPORTSTER S","Madrid","1252",1
